,Date,Open,High,Low,Close,Adj Close,Volume,target,7natr,14natr,21natr,7upper,7middle,7lower,14upper,14middle,14lower,21upper,21middle,21lower,slow_k,slow_d,prev_close,price_change,pct_change
289,2013-10-29,76.610001,77.035713,73.505714,73.811432,68.278938,158951800,1,2.2113634106565128,2.0515843917790915,2.0262218356658757,76.35353680017558,74.91061399999997,73.46769119982436,77.07653244883268,73.08459192857144,69.0926514083102,76.65412615134372,71.84714285714279,67.04015956294185,55.505963550896844,75.46777124234099,75.697144,-1.885711999999998,-0.024911270100229865
290,2013-10-30,74.230003,75.360001,73.860001,74.985718,69.365204,88540900,0,2.160792996565345,2.022720288204776,1.9978557496479268,76.3822926119707,74.98285899999996,73.58342538802923,77.13769728311247,73.44438821428572,69.75107914545897,76.98307177925182,72.09843552380946,67.2137992683671,45.76448426678684,62.17510429910976,73.811432,1.1742860000000093,0.01590926998950537
291,2013-10-31,75.0,75.355713,74.46714,74.671425,69.074471,68924100,0,2.0299005864328636,1.9711441832521863,1.9673939190804821,76.3474347680975,75.04061357142852,73.73379237475955,77.07399434878415,73.74938800000002,70.4247816512159,77.22567609363023,72.32387761904755,67.42207914446487,27.870007895186458,43.0468185709567,74.985718,-0.3142930000000064,-0.004191371482233586
292,2013-11-01,74.860001,74.971428,73.691429,74.290001,68.721642,68722500,1,1.9949874092239948,1.9628153742008245,1.9653750797765572,76.34997229667863,74.94000142857138,73.53003056046413,76.91243991058897,73.99418421428574,71.0759285179825,77.31480795303489,72.57299333333327,67.83117871363166,32.389074331182684,35.34118883105199,74.671425,-0.38142399999999554,-0.005108031619859843
293,2013-11-04,74.442856,75.260002,74.115715,75.25,69.609665,61156900,0,1.905409396786765,1.9079799994860287,1.920318324847025,76.00601842098432,74.8346951428571,73.66337186472988,76.82449685163373,74.28061292857146,71.73672900550919,77.46063321463089,72.87040819047613,68.28018316632136,34.88465577469012,31.714579333686412,74.290001,0.9599989999999963,0.012922317769251235
294,2013-11-05,74.940002,75.555717,74.714287,75.064285,69.437889,66303300,0,1.7973838645658844,1.8561465915488378,1.886777750624188,75.98592898005214,74.8242864285714,73.66264387709066,76.60919052562491,74.52898021428574,72.44876990294657,77.57471499235757,73.12687061904755,68.67902624573753,48.423559539754905,38.56576321520922,75.25,-0.18571500000000185,-0.00246797342192695
295,2013-11-06,74.878571,74.980003,74.028572,74.417145,69.241165,55843900,0,1.7528359089543712,1.837964910742974,1.878832112123944,75.57685920181943,74.6414294285714,73.70599965532337,76.27544333816472,74.6965315714286,73.11761980469247,77.40900284241765,73.3988436666666,69.38868449091554,53.99338585929442,45.76720039124647,75.064285,-0.6471399999999932,-0.00862114386355628
296,2013-11-07,74.225716,74.741432,73.197144,73.21286,68.120621,65655100,1,1.8284747554443819,1.8854202433832141,1.919240778172732,75.82804477103404,74.5559191428571,73.28379351468017,76.13895976420916,74.73326657142859,73.32757337864801,77.19268973915996,73.57503433333326,69.95737892750657,37.74442585230552,46.720457083784936,74.417145,-1.2042849999999987,-0.016182897099855098
297,2013-11-08,73.511429,74.447144,73.227142,74.365715,69.193314,69829200,0,1.780074513606364,1.842159875651371,1.878547781744537,75.69292401653433,74.46734728571425,73.24177055489417,76.13789424781855,74.72510314285717,73.31231203789578,77.02952945764049,73.78537457142849,70.54121968521649,29.713087027319535,40.48363291297314,73.21286,1.1528549999999882,0.015746618831718795
298,2013-11-11,74.284286,74.524284,73.487144,74.150002,68.992599,56863100,1,1.7300319035261338,1.8154608621806418,1.8609028679729036,75.62313981087813,74.39285828571425,73.16257676055038,76.14161278140887,74.71673592857145,73.29185907573404,76.83463591638045,73.96387809523803,71.09312027409561,30.2039269790111,32.55381328621204,74.365715,-0.21571299999999383,-0.0029007049821277997
299,2013-11-12,73.952858,74.845711,73.85714,74.28714,69.120201,51069200,1,1.6702531644472651,1.7777261171997234,1.8323854269360562,75.62286939987581,74.39244957142853,73.16202974298125,76.09828291428401,74.66622550000002,73.23416808571604,76.64151946339926,74.12693933333327,71.61235920326727,50.36099276523132,36.75933559052064,74.150002,0.1371379999999931,0.0018494672461371042
300,2013-11-13,74.0,74.60714,73.851425,74.375717,69.202599,49305200,1,1.575094508671467,1.721356712962549,1.7914352821154884,75.28316556202093,74.26755199999995,73.25193843797898,75.7853787756257,74.55112357142859,73.31686836723148,76.43454692768624,74.27625928571422,72.1179716437422,57.67601830690355,46.08031268371531,74.28714,0.0885770000000008,0.0011923598081713394
301,2013-11-14,74.687141,75.611427,74.552856,75.451431,70.203514,70604800,0,1.5647979285626605,1.6925967122304781,1.759792854172536,75.53008641909521,74.32285857142854,73.11563072376187,75.85997684649998,74.57357250000003,73.28716815350008,76.30646234621152,74.46027299999993,72.61408365378834,75.30594945846563,61.11432017686682,74.375717,1.075714000000005,0.014463242082089822
302,2013-11-15,75.225716,75.584282,74.927139,74.998573,69.782166,79480100,0,1.474526641260859,1.6437734398796995,1.7278373716319746,75.70423826809186,74.40591971428567,73.10760116047949,75.67944046009924,74.5236745714286,73.36790868275796,76.11588101178144,74.59966095238089,73.08344089298033,78.64346445597016,70.54181074044644,75.451431,-0.4528580000000062,-0.006001980267279605
303,2013-11-18,74.998573,75.312859,74.028572,74.089996,68.936768,61236000,1,1.5270098267099086,1.6688943984147762,1.7482827139612207,75.46208038594546,74.53122485714282,73.60036932834018,75.65847451699626,74.54357200000003,73.42866948300379,75.9474931485567,74.66591933333326,73.38434551810982,59.331597704804985,71.09367053974691,74.998573,-0.908576999999994,-0.01211459050027519
304,2013-11-19,74.147141,74.76857,73.995712,74.221428,69.059044,52234700,0,1.455303084474255,1.6213210893169276,1.7116677934270896,75.46139180858316,74.51061242857138,73.5598330485596,75.58665091390365,74.48897985714288,73.3913088003821,75.94700257068328,74.65360623809518,73.36020990550708,35.242702116677684,57.73925475915093,74.089996,0.13143200000000377,0.0017739506963936336
305,2013-11-20,74.175713,74.345711,73.475716,73.571426,68.454254,48479200,1,1.427354493800549,1.603279147729205,1.7008725887653533,75.57093160799354,74.42795871428567,73.28498582057779,75.59835709885472,74.41040850000002,73.22245990114531,75.98543284414598,74.62047685714279,73.2555208701396,13.019813488452177,35.864704436644935,74.221428,-0.6500020000000006,-0.00875760568767281
306,2013-11-21,73.942856,74.458572,73.381432,74.44857,69.270386,65506700,0,1.4157213939741742,1.5745634213069408,1.6696898377187623,75.58819695306937,74.4510201428571,73.31384333264484,75.60789780454132,74.42173485714287,73.23557190974441,75.95074136912308,74.59449038095231,73.23823939278154,24.649267256070388,24.30392762040007,73.571426,0.8771440000000013,0.011922346047771315
307,2013-11-22,74.21714,74.594284,74.075714,74.257141,69.092285,55931400,1,1.3163670967900638,1.5157454555476164,1.6275346150492038,75.57874769517247,74.43408071428567,73.28941373339887,75.44562159777138,74.35081635714288,73.25601111651437,75.72228352429677,74.51210928571422,73.30193504713166,32.754975945790896,23.474685563437806,74.44857,-0.1914289999999994,-0.002571291832737632
308,2013-11-25,74.431427,75.124283,74.428574,74.82,69.61599,57327900,1,1.285393788300689,1.4796733227987284,1.5935614031401006,75.2221647474985,74.34387628571425,73.46558782393,75.38922565458414,74.33336742857145,73.27750920255876,75.68328378817287,74.49700709523802,73.31073040230316,58.77486468977847,38.72636929721324,74.257141,0.5628589999999889,0.007579863598572878
309,2013-11-26,74.874283,76.591431,74.85714,76.199997,70.900009,100345700,1,1.413914715290879,1.5151501854046867,1.600892691235525,76.05736006718224,74.51550828571423,72.97365650424622,75.89021693688127,74.46071400000002,73.03121106311877,75.81826692409817,74.5209524761904,73.22363802828264,71.89562276974169,54.475154468437005,74.82,1.379997000000003,0.01844422614274266
310,2013-11-27,76.615715,78.0,76.199997,77.994286,72.569504,90862100,1,1.5137410787476064,1.5394058249811362,1.5994826579434895,77.89192434292842,75.07326399999997,72.25460365707151,76.97007179820211,74.80224442857146,72.6344170589408,76.65051227420594,74.72013599999994,72.78975972579394,90.07438346717208,73.58162364223072,76.199997,1.7942890000000062,0.02354710066458421
311,2013-11-29,78.497147,79.761429,78.258568,79.438568,73.91333,79531900,0,1.5916939701033896,1.5623550374776765,1.60155170681474,79.84316345865994,75.81856971428567,71.7939759699114,78.36793625726,75.16459107142859,71.96124588559718,77.72032258309368,74.93217647619042,72.14403036928717,94.0012045023931,85.32373691310227,77.994286,1.4442820000000012,0.018517792444436187
312,2013-12-02,79.714287,80.618568,78.688568,78.747147,73.269989,118136200,1,1.726414179216437,1.6385593259312148,1.6553884581315597,80.56120077609353,76.5579584285714,72.55471608104926,79.12656104655142,75.49295857142859,71.85935609630576,78.34842035718765,75.12625847619042,71.90409659519318,87.98827369070547,90.68795388675686,79.438568,-0.6914210000000054,-0.008703845215336736
313,2013-12-03,79.757141,80.91143,79.668571,80.902855,75.275764,112742000,0,1.8225199079312846,1.6720605731362643,1.6619406812868558,82.04839394597147,77.47999914285711,72.91160433974275,80.46622234973371,75.96550964285714,71.46479693598057,79.46713348922307,75.44115628571423,71.41517908220538,87.98230132266532,89.99059317192126,78.747147,2.155708000000004,0.027375061600644512
314,2013-12-04,80.785713,81.312859,80.117142,80.714287,75.100319,94452400,1,1.7774408266883206,1.6620706490073536,1.6570422267816483,82.58679471123139,78.40244857142854,74.21810243162568,81.43398503049896,76.41826464285714,71.40254425521532,80.30864497157191,75.70136042857136,71.09407588557082,85.97272740740515,87.31443414025863,80.902855,-0.18856800000000362,-0.0023307953718073593
315,2013-12-05,81.807144,82.162857,80.915718,81.128571,75.485786,111895000,0,1.7708156706770166,1.6630075945548262,1.6551016330148358,82.64627117806334,79.30367299999997,75.9610748219366,82.35294818400038,76.82377464285715,71.29460110171391,81.13081691773446,75.9901359523809,70.84945498702733,87.22005451580618,87.05836108195886,80.714287,0.414283999999995,0.005132722042133553
316,2013-12-06,80.827141,80.964287,79.938568,80.002853,74.438362,86088100,1,1.7516924752645948,1.672196513692674,1.6692981513482492,82.03035268582906,79.84693814285711,77.66352359988517,82.83776343891567,77.18122321428572,71.52468298965577,81.61703048240908,76.25612204761899,70.8952136128289,66.54356322865847,79.91211505062324,81.128571,-1.125717999999992,-0.013875728194448156
317,2013-12-09,80.128571,81.368568,80.128571,80.918571,75.29039,80123400,0,1.7255687000609123,1.655736723223785,1.6521863879499037,81.9272584076036,80.26469314285713,78.60212787811065,83.35276439071023,77.66897857142858,71.98519275214693,82.1527380779502,76.6230606666666,71.093383255383,53.81747077136911,69.19369617194455,80.002853,0.9157179999999983,0.011446066804642552
318,2013-12-10,80.511429,81.125717,80.171425,80.792854,75.173416,69567400,0,1.650097350419381,1.6242306747480637,1.6322049559406377,82.0021229530466,80.45816257142856,78.91420218981052,83.68961880452464,78.13836614285715,72.58711348118966,82.63384157133493,76.92911490476185,71.22438823818877,42.11686075364502,54.159298251224165,80.918571,-0.12571699999999453,-0.001553623580426211
319,2013-12-11,81.0,81.567146,79.955711,80.194283,74.616478,89929700,0,1.7119851404393565,1.6630010832337405,1.6617699448889924,81.42630860022902,80.66489628571426,79.9034839711995,83.62837738333126,78.61142735714286,73.59447733095446,82.94163251836876,77.21693780952376,71.49224310067875,33.3393913078903,43.09124094430144,80.792854,-0.5985710000000068,-0.007408712161597886
320,2013-12-12,80.305717,80.762856,80.004288,80.077141,74.507477,65572500,0,1.6048905447045843,1.6141383089909607,1.6300625875042434,81.3770805582421,80.54693714285713,79.71679372747217,83.50632839880275,79.01346814285715,74.52060788691155,83.18398792622814,77.49265214285708,71.80131635948602,19.470822071366907,31.64235804430071,80.194283,-0.11714200000000119,-0.0014607275683230503
321,2013-12-13,80.407143,80.41143,79.095711,79.204285,73.695343,83205500,1,1.6280904474283628,1.6340155374470853,1.6486523443884276,81.56293938151164,80.33122257142857,79.0995057613455,83.00456956418166,79.36683557142858,75.7291015786755,83.28022136957712,77.7225839523809,72.16494653518468,8.132824328733891,20.314345902663668,80.077141,-0.8728559999999987,-0.010900189356160994
322,2013-12-16,79.288574,80.377144,79.28714,79.64286,74.103409,70648200,0,1.5981996535594056,1.6141338615476934,1.6316247564243338,81.23450893423559,80.11897814285715,79.0034473514787,82.33304413741197,79.71132557142857,77.08960700544517,83.44013352330361,77.92217580952376,72.40421809574391,11.680303193920723,13.094649864673807,79.204285,0.43857500000000016,0.005537263545779103
323,2013-12-17,79.401428,79.919998,79.054283,79.284286,73.769768,57475600,0,1.53206840573478,1.5836110350637735,1.6129520239349868,81.27833747182687,80.01632571428571,78.75431395674455,81.72291038840682,79.93163192857143,78.14035346873605,83.51203241431644,78.12625738095232,72.74048234758821,11.895033781997034,10.569387101550516,79.64286,-0.3585740000000044,-0.004502274277945362
324,2013-12-18,78.528572,78.778572,76.971428,78.681427,73.208862,141465800,0,1.7431950125936166,1.691728806975518,1.687892010033978,81.01476550012647,79.69673371428573,78.37870192844498,81.58484666384835,79.98071342857143,78.37658019329452,83.42140579385021,78.3448969523809,73.2683881109116,25.464552932778954,16.346629969565537,79.284286,-0.6028589999999951,-0.007603764004382896
325,2013-12-19,78.5,78.571426,77.675713,77.779999,72.370117,80077200,1,1.696201444833968,1.6814556622417771,1.6877190089688454,80.8184211137223,79.26632585714286,77.71423060056343,81.81592827939659,79.86224421428572,77.90856014917486,83.25547049945068,78.51435271428566,73.77323492912065,25.919898923689345,21.09316187948841,78.681427,-0.9014279999999957,-0.011456680875907344
326,2013-12-20,77.918571,78.80143,77.831429,78.431427,72.976242,109103400,1,1.6278576336095967,1.6414066815154031,1.6560166668160878,80.45030652066852,79.01448928571429,77.57867205076006,81.85078780785723,79.83969278571429,77.82859776357135,82.94238194354405,78.74578133333328,74.54918072312252,37.15858249854894,29.514344785005715,77.779999,0.6514279999999957,0.008375263671577038
327,2013-12-23,81.14286,81.531425,80.394287,81.441429,75.776878,125326600,0,1.8875107040616936,1.7397183582446007,1.7001261736347189,81.36115226910864,79.20938757142858,77.05762287374851,81.98734550665402,79.87816235714286,77.76897920763169,82.95623239157372,79.07877461904756,75.20131684652141,54.80014535029344,39.29287559084387,78.431427,3.010002,0.03837749885642139
328,2013-12-24,81.412857,81.697144,80.861427,81.095711,75.455193,41888700,0,1.7719822338772049,1.6959489818048488,1.6751433736778791,82.00373521530695,79.47959128571428,76.95544735612161,82.06630727000062,79.90540692857142,77.74450658714223,82.7145780758994,79.40442080952376,76.09426354314812,76.05622219844042,56.00498334909423,81.441429,-0.3457180000000051,-0.004244989365302043
329,2013-12-26,81.157143,81.35714,80.482857,80.557144,74.954094,51002000,0,1.6840383779775396,1.6628593047381852,1.6577212972285955,82.24674064991768,79.61020328571428,76.97366592151087,81.95186668189494,79.8645907142857,77.77731474667645,82.3060152671612,79.6776181428571,77.049221018553,85.65049071595968,72.16895275489782,81.095711,-0.5385670000000005,-0.006641128036968591
330,2013-12-27,80.545715,80.629997,79.928574,80.012856,74.44767,56471100,0,1.5785146053771644,1.6172042706540102,1.631266525144538,82.34866214166112,79.7142847142857,77.07990728691027,81.95277684731664,79.86530521428571,77.77783358125478,81.97918869849481,79.85918285714281,77.73917701579082,71.78505802363826,77.83059031267942,80.557144,-0.5442879999999946,-0.0067565453909338435
331,2013-12-30,79.637146,80.012856,78.902855,79.21714,73.707298,63407400,1,1.566776495381896,1.6168604254760273,1.6359169910524565,82.33013588620149,79.79081514285713,77.25149439951277,81.76899790469596,79.74377442857143,77.71855095244689,81.89147920784558,79.91741399999995,77.94334879215432,46.44313041228225,67.95955971729336,80.012856,-0.7957159999999988,-0.009944851862305759
332,2013-12-31,79.167145,80.182854,79.14286,80.145714,74.571281,55771100,0,1.5127673183234063,1.576663193127496,1.6017567500755558,82.06597690380278,80.12877442857142,78.19157195334006,81.65323265700589,79.69755014285714,77.74186762870839,81.91543245438554,79.95108761904757,77.9867427837096,37.385350292302256,51.87117957607422,79.21714,0.9285739999999976,0.01172188241080141
333,2014-01-02,79.382858,79.575714,78.860001,79.01857,73.52253,58671200,0,1.5475967973773546,1.6011495467452417,1.624723613209799,81.8807794280902,80.21265199999998,78.54452457190976,81.57767451337762,79.61357064285713,77.64946677233664,81.89986591248498,79.96401252380947,78.02815913513396,20.69199123812805,34.84015731423749,80.145714,-1.1271440000000013,-0.014063684054271497
334,2014-01-03,78.980003,79.099998,77.204285,77.28286,71.907555,98116900,1,1.706725906794173,1.6953846262376222,1.6989155047546416,81.94517414699024,79.61857071428571,77.29196728158118,81.69192081639648,79.41397914285713,77.13603746931778,81.98936484651564,79.79163180952375,77.59389877253186,17.707417501681746,25.261586344037323,79.01857,-1.7357099999999974,-0.021965849293400286
335,2014-01-06,76.778572,78.114288,76.228569,77.704285,72.299644,103152700,0,1.8016580532185646,1.7390897382886277,1.7248009290335524,81.44088272126346,79.13408128571427,76.82727985016508,81.74931348730443,79.30683628571428,76.86435908412413,81.97544461332485,79.64829838095233,77.3211521485798,15.321041664044657,17.906816801284787,77.28286,0.4214249999999993,0.005453020242780937
336,2014-01-07,77.760002,77.994286,76.845711,77.148575,71.782608,79302300,1,1.76808525449395,1.7328427838651543,1.7253943101456601,80.9856035229431,78.64714285714285,76.30868219134261,81.80025484413632,79.12867307142857,76.45709129872081,81.9173867218301,79.4587747619047,77.00016280197931,20.95971663727084,17.996058600999053,77.704285,-0.5557100000000048,-0.007151600455496232
337,2014-01-08,76.972855,77.937141,76.955711,77.637146,72.23719,64632400,0,1.6865537667393016,1.6892370136151298,1.6930881972749259,80.43490442066474,78.3077557142857,76.18060700790667,81.78783076819543,79.01102021428571,76.23420966037598,81.90926238125736,79.34612204761899,76.78298171398062,34.22280182902,23.501186710111806,77.148575,0.4885710000000074,0.00633285838396902
338,2014-01-09,78.114288,78.122856,76.478569,76.645714,71.314728,69787200,0,1.7707895878862197,1.7421034961220068,1.7354801446774808,80.19671854279967,77.94040914285713,75.6840997429146,81.89769778442022,78.86561214285713,75.83352650129405,81.84859238686877,79.14265266666662,76.43671294646447,26.625475624685624,27.269331363658793,77.637146,-0.9914320000000032,-0.01277007271751085
339,2014-01-10,77.118568,77.257141,75.872856,76.134285,70.838882,76244000,1,1.7877605411165114,1.7584066496906252,1.7505227747278733,79.05918564667505,77.36734785714285,75.67551006761065,82.0545715356228,78.74806114285714,75.44155075009148,81.80706412031358,78.920816047619,76.03456797492441,22.743147216726616,27.86380822347738,76.645714,-0.5114289999999926,-0.006672636646062102
340,2014-01-13,75.701431,77.5,75.697144,76.53286,71.209717,94623200,1,1.8609090140117828,1.7925643117542083,1.7706565436339587,78.10670198331803,77.01224642857142,75.9177908738248,82.10999647779369,78.6124492142857,75.11490195077772,81.7441436068653,78.74646257142852,75.74878153599175,20.199634088161954,23.189418976524703,76.134285,0.3985749999999939,0.0052351578529961085
341,2014-01-14,76.888573,78.104286,76.808571,78.055717,72.626656,83140400,1,1.851546878737203,1.775850114551832,1.7493064706711108,78.4377269984697,77.12265457142855,75.80758214438741,81.50124307503864,78.37061264285714,75.23998221067563,81.6002269298206,78.65020428571424,75.70018164160788,47.7678869052516,30.23688940338003,76.53286,1.522857000000002,0.01989808038011387
342,2014-01-15,79.074287,80.028572,78.808571,79.622856,74.084801,97909700,0,1.9097682473658177,1.7935300617041592,1.7512038649157655,79.58936605470348,77.39673614285711,75.20410623101074,81.10844363178087,78.26540871428571,75.42237379679055,81.64045061574963,78.67013623809518,75.69982186044074,74.10593287270407,47.35781795537252,78.055717,1.5671389999999974,0.020077184096585654
343,2014-01-16,79.271431,79.550003,78.811432,79.178574,73.671394,57319500,0,1.7925296899499343,1.7479658573972643,1.7259716554227391,80.18679407411355,77.68673599999997,75.18667792588639,80.77111408879883,78.16693942857141,75.562764768344,81.59587831709034,78.64802738095234,75.70017644481435,89.41381056470128,70.42921011421896,79.622856,-0.4442820000000012,-0.0055798299925338135
344,2014-01-17,78.78286,78.867142,77.128571,77.238571,71.866348,106684900,1,1.9542049199696723,1.8534587483890252,1.8114560361027008,80.14985411473405,77.62979671428567,75.1097393138373,80.39722301542785,77.96877621428571,75.54032941314357,81.5427939684725,78.55061238095234,75.5584307934322,68.86542575181522,77.4617230630735,79.178574,-1.9400030000000044,-0.02450161580328547
345,2014-01-21,77.284286,78.581429,77.202858,78.438568,72.982872,82131700,1,1.9004810285925382,1.820275879307247,1.7824944855225158,80.31669861612396,77.88591871428568,75.4551388124474,80.25896458645536,77.91316392857142,75.56736327068748,81.5309947571867,78.53904766666662,75.54710057614653,55.528027270110535,71.26908786220899,77.238571,1.1999970000000104,0.015536240306672777
346,2014-01-22,78.701431,79.612854,78.258568,78.78714,73.307205,94996300,1,1.8673364031668016,1.8055579278832063,1.7719563891637147,80.27612522639723,78.26489799999997,76.25367077360272,79.87992313452348,77.81612292857142,75.75232272261935,81.56098172471,78.58700676190472,75.61303179909943,47.80002118018894,57.39782473403821,78.438568,0.3485719999999901,0.004443885309073803
347,2014-01-23,78.562859,79.5,77.830002,79.454285,73.927948,100809800,0,1.8873968448656557,1.8126429449778876,1.7734950008637174,80.24507166252934,78.6822444285714,77.11941719461345,79.99410925337584,77.84724542857143,75.70038160376701,81.63132735648722,78.63571428571424,75.64010121494127,67.14337864846135,56.82380903292025,78.78714,0.667145000000005,0.008467689016253166
348,2014-01-24,79.14286,79.374283,77.821426,78.010002,72.584122,107338700,1,1.946740296419827,1.8638407958760952,1.8199872839590494,80.24930385841859,78.67571371428569,77.1021235701528,80.02398846708296,77.89918414285714,75.77437981863132,81.20032270495746,78.47231299999996,75.74430329504246,62.09647478533801,59.01329153799608,79.454285,-1.4442829999999987,-0.01817753441491543
349,2014-01-27,78.581429,79.257141,77.964287,78.64286,73.172943,138719700,0,1.8900574908301522,1.8342073037360522,1.7976563883578673,79.90895391211669,78.53571428571425,77.16247465931181,80.12121424229127,77.9662252142857,75.81123618628013,80.82170348275609,78.35551057142852,75.88931766010096,62.949543032912835,64.06313215557071,78.010002,0.6328579999999988,0.008112523827393359
350,2014-01-28,72.68,73.571426,71.724289,72.35714,67.324432,266380800,0,3.126741011638029,2.534128536967557,2.316100054307779,81.99577737843454,77.56122371428567,73.12667005013681,81.22585875862329,77.62397985714286,74.02210095566242,81.34177299817776,77.96503419047615,74.58829538277453,34.417967112646046,53.154661643632274,78.64286,-6.285719999999998,-0.07992740854033031
351,2014-01-29,71.992859,72.48143,71.23143,71.535713,66.560143,125702500,0,2.960463803057776,2.5049524297002304,2.3143468664726092,82.88636713646399,76.74652971428567,70.60669229210735,81.96354875154282,77.18816321428571,72.4127776770286,81.78336689832408,77.56136071428567,73.33935453024726,23.81786641868589,40.395125521414904,72.35714,-0.8214269999999999,-0.01135239728933457
352,2014-01-30,71.791428,72.35714,70.957146,71.397141,66.431213,169625400,1,2.8225874794273786,2.4706027846268572,2.3017918245485074,82.69518552917818,75.74061157142853,68.78603761367889,82.44706826949216,76.81326514285713,71.1794620162221,82.08653987230545,77.18897980952377,72.2914197467421,5.643250335526442,21.293027955619436,71.535713,-0.13857199999999636,-0.001937102381295852
353,2014-01-31,70.739998,71.647141,70.507141,71.514282,66.540199,116199300,1,2.6431245030809114,2.4042367207523596,2.264500789472502,81.69815537702726,74.70163185714281,67.70510833725837,82.74386024891284,76.48326492857142,70.22266960822999,82.0485283503734,76.77795923809519,71.50739012581698,6.805849854807665,12.08898886967331,71.397141,0.1171409999999895,0.0016406959488755035
354,2014-02-03,71.80143,72.53286,71.328575,71.647141,66.663811,100366000,1,2.5014564212820014,2.3484267920297985,2.232708942653368,79.61955228976109,73.58632557142853,67.55309885309597,82.87145917004975,76.13428499999998,69.39711082995021,82.02552120777587,76.42693880952376,70.82835641127166,17.98011999551436,10.1430733952828,71.514282,0.1328590000000105,0.0018577967405168927
355,2014-02-04,72.264282,72.779999,71.822861,72.684288,67.62883,94170300,1,2.3361681010770496,2.260894061507662,2.1702666747591572,77.65947020536376,72.82550928571423,67.9915483660647,82.61694778023613,75.75061149999998,68.88427521976382,82.01148022385509,76.20795919047615,70.4044381570972,48.16731565034855,24.317761833556833,71.647141,1.0371469999999903,0.014475762542988102
356,2014-02-05,72.365715,73.611427,72.321426,73.227142,68.133934,82086200,0,2.2392485297919893,2.209669816880453,2.1354857351480927,73.36600011522623,72.05183528571425,70.73767045620227,81.91548868937751,75.29377478571426,68.67206088205101,81.89094729759611,75.99476190476186,70.0985765119276,73.53752965974623,46.56165510186969,72.684288,0.5428540000000055,0.007468656774900273
357,2014-02-06,72.865715,73.35714,72.544289,73.215714,68.531052,64441300,1,2.0782574477429314,2.131457512463635,2.086980713127652,73.71969267616994,72.17448871428567,70.6292847524014,81.19583967683187,74.86785621428568,68.5398727517395,81.79431823129086,75.80748280952376,69.82064738775667,90.22082393548874,70.64188974852782,73.227142,-0.011427999999995109,-0.00015606235185305906
358,2014-02-07,74.482857,74.704285,73.91143,74.239998,69.489799,92570100,1,2.0432261123750446,2.095123485536689,2.055657870647985,74.55966540910187,72.5608151428571,70.56196487661232,80.84775908055626,74.6536724285714,68.45958577658654,81.60959449842113,75.64571385714281,69.68183321586449,87.03991837291818,83.59942398938436,73.215714,1.0242839999999944,0.013989947567813132
359,2014-02-10,74.094284,75.998573,74.0,75.57,70.734695,86389800,1,2.0983230589947373,2.10013688716985,2.0492498434827455,75.79787644974249,73.15693785714282,70.51599926454315,80.30929496881505,74.44877471428568,68.5882544597563,81.54158885819587,75.59448938095233,69.64738990370878,87.74515299928487,88.33529843589724,74.239998,1.3300019999999932,0.017914898111931477
360,2014-02-11,75.80143,76.821426,75.64286,76.565712,71.666718,70564200,0,2.008665336122173,2.04151256124798,2.004116544541518,77.03918721524465,73.87857071428569,70.71795421332672,79.78080694711292,74.29010128571424,68.79939562431557,81.57242173032878,75.61503352380947,69.65764531729016,90.10007898750462,88.29505011990254,75.57,0.9957120000000117,0.013176022231044193
361,2014-02-12,76.707146,77.080002,76.177139,76.559998,71.661362,77025200,1,1.8903113827508584,1.9800665882571111,1.964981456066354,77.62712645728794,74.58040742857138,71.53368839985481,78.9648989925779,74.08336649999994,69.20183400742198,81.57452155955708,75.61632580952376,69.65813005949043,90.86311235438932,89.56944811372625,76.565712,-0.005714000000011765,-7.462870586261161e-05
362,2014-02-13,76.379997,77.835716,76.314285,77.775711,72.799271,76849500,0,1.8743944257439342,1.9496205317133068,1.9353101779022381,78.61625678202134,75.30775357142852,71.9992503608357,78.89552597365908,74.06663142857137,69.23773688348366,81.54050952727053,75.60299219047613,69.66547485368173,93.77458011193185,91.57925715127526,76.559998,1.215713000000008,0.015879219328088334
363,2014-02-14,77.495712,77.997147,77.315712,77.71286,72.740463,68231100,1,1.7331892503101922,1.874459111809262,1.886398578805827,79.13218089704185,75.94857042857139,72.76495996010092,78.59539025056174,74.0002028571428,69.40501546372386,81.25581688022295,75.51203999999996,69.76826311977696,93.29800861945934,92.64523369526016,77.775711,-0.06285099999999488,-0.0008081057593931629
364,2014-02-18,78.0,78.741432,77.944283,77.998573,73.007904,65062900,0,1.6685355831119142,1.828386674378964,1.8527846737344578,79.16199135628634,76.63183599999995,74.10168064371356,79.3288720045805,74.4031623571428,69.4774527097051,81.07682511382357,75.45584947619042,69.83487383855727,89.1281490205266,92.06691258397258,77.71286,0.285712999999987,0.0036765214920668754
365,2014-02-19,77.821426,78.127144,76.335716,76.767143,71.855263,78442000,0,1.786484480168651,1.8917067994451298,1.9039854642916478,78.61203075331082,76.99285671428568,75.37368267526054,79.56761415018087,74.77683592857137,69.98605770696187,81.02942783889061,75.43340052380947,69.83737320872832,63.97398739571528,82.13338167856706,77.998573,-1.231429999999989,-0.0157878529393094
366,2014-02-20,76.141426,76.714287,75.571426,75.878571,71.023521,76464500,0,1.7743228140097784,1.8897145386145946,1.909593777859557,78.50887134402183,77.03693828571424,75.56500522740666,79.52694654938212,75.09693807142853,70.66692959347493,80.74966013838569,75.31149590476186,69.87333167113802,36.241102792717264,63.11441306965303,76.767143,-0.8885720000000106,-0.011574899954268303
